order_id,item_id,item_name,quantity,selling_price,total_price
O00206,M006,Paneer Butter Masala,2,385,770
O00206,M008,Pindi Chole,1,220,220
O00206,M012,Sweet Lassi,3,130,390
O00207,M012,Sweet Lassi,3,130,390
O00207,M013,Salted Chaas,3,70,210
O00208,M010,Papdi Chaat,1,200,200
O00208,M003,Paneer Paratha,1,260,260
O00208,M013,Salted Chaas,3,70,210
O00208,M001,Amritsari Paratha,2,265,530
O00208,M004,Aloo Paratha,2,240,480
O00209,M005,Gobhi Paratha,3,250,750
O00209,M001,Amritsari Paratha,1,265,265
O00209,M006,Paneer Butter Masala,1,385,385
O00209,M009,Samosa Chaat,3,210,630
O00210,M004,Aloo Paratha,2,240,480
O00211,M007,Masaledar Sukhe Aloo,2,180,360
O00212,M009,Samosa Chaat,3,210,630
O00212,M008,Pindi Chole,1,220,220
O00212,M002,All In One Paratha,2,285,570
O00212,M010,Papdi Chaat,3,200,600
O00213,M011,Patiala Lassi,2,150,300
O00213,M003,Paneer Paratha,2,260,520
O00213,M007,Masaledar Sukhe Aloo,1,180,180
O00213,M006,Paneer Butter Masala,1,385,385
O00214,M005,Gobhi Paratha,2,250,500
O00214,M010,Papdi Chaat,3,200,600
O00214,M007,Masaledar Sukhe Aloo,2,180,360
O00214,M008,Pindi Chole,1,220,220
O00215,M006,Paneer Butter Masala,2,385,770
O00215,M004,Aloo Paratha,1,240,240
O00215,M008,Pindi Chole,2,220,440
O00216,M012,Sweet Lassi,3,130,390
O00216,M005,Gobhi Paratha,3,250,750
O00216,M013,Salted Chaas,3,70,210
O00216,M014,Gajar Ka Halwa,1,210,210
O00217,M003,Paneer Paratha,3,260,780
O00217,M012,Sweet Lassi,3,130,390
O00217,M007,Masaledar Sukhe Aloo,3,180,540
O00218,M012,Sweet Lassi,1,130,130
O00219,M006,Paneer Butter Masala,2,385,770
O00219,M002,All In One Paratha,3,285,855
O00219,M013,Salted Chaas,2,70,140
O00219,M014,Gajar Ka Halwa,2,210,420
O00219,M012,Sweet Lassi,1,130,130
O00220,M009,Samosa Chaat,2,210,420
O00220,M014,Gajar Ka Halwa,1,210,210
O00221,M008,Pindi Chole,3,220,660
O00221,M007,Masaledar Sukhe Aloo,2,180,360
O00221,M005,Gobhi Paratha,2,250,500
O00222,M011,Patiala Lassi,2,150,300
O00223,M011,Patiala Lassi,2,150,300
O00224,M001,Amritsari Paratha,3,265,795
O00224,M010,Papdi Chaat,1,200,200
O00224,M009,Samosa Chaat,1,210,210
O00224,M004,Aloo Paratha,3,240,720
O00224,M013,Salted Chaas,1,70,70
O00225,M007,Masaledar Sukhe Aloo,1,180,180
O00225,M006,Paneer Butter Masala,1,385,385
O00225,M012,Sweet Lassi,2,130,260
O00226,M009,Samosa Chaat,1,210,210
O00226,M007,Masaledar Sukhe Aloo,3,180,540
O00226,M001,Amritsari Paratha,2,265,530
O00227,M007,Masaledar Sukhe Aloo,1,180,180
O00227,M004,Aloo Paratha,1,240,240
O00227,M012,Sweet Lassi,3,130,390
O00228,M003,Paneer Paratha,1,260,260
O00228,M004,Aloo Paratha,2,240,480
O00228,M005,Gobhi Paratha,2,250,500
O00228,M010,Papdi Chaat,2,200,400
O00228,M006,Paneer Butter Masala,1,385,385
O00229,M002,All In One Paratha,3,285,855
O00229,M006,Paneer Butter Masala,2,385,770
O00229,M014,Gajar Ka Halwa,3,210,630
O00230,M007,Masaledar Sukhe Aloo,3,180,540
O00230,M004,Aloo Paratha,3,240,720
O00231,M014,Gajar Ka Halwa,3,210,630
O00232,M013,Salted Chaas,2,70,140
O00232,M003,Paneer Paratha,3,260,780
O00233,M008,Pindi Chole,2,220,440
O00233,M002,All In One Paratha,1,285,285
O00234,M012,Sweet Lassi,3,130,390
O00234,M011,Patiala Lassi,2,150,300
O00234,M007,Masaledar Sukhe Aloo,3,180,540
O00234,M003,Paneer Paratha,2,260,520
O00234,M009,Samosa Chaat,3,210,630
O00235,M008,Pindi Chole,1,220,220
O00235,M007,Masaledar Sukhe Aloo,1,180,180
O00235,M012,Sweet Lassi,3,130,390
O00236,M001,Amritsari Paratha,2,265,530
O00236,M004,Aloo Paratha,3,240,720
O00236,M011,Patiala Lassi,2,150,300
O00236,M009,Samosa Chaat,2,210,420
O00237,M013,Salted Chaas,2,70,140
O00237,M008,Pindi Chole,3,220,660
O00237,M015,Gulab Jamun,1,180,180
O00237,M012,Sweet Lassi,3,130,390
O00237,M003,Paneer Paratha,1,260,260
O00238,M013,Salted Chaas,3,70,210
O00239,M003,Paneer Paratha,3,260,780
O00239,M012,Sweet Lassi,2,130,260
O00240,M013,Salted Chaas,3,70,210
O00241,M015,Gulab Jamun,1,180,180
O00241,M012,Sweet Lassi,1,130,130
O00242,M013,Salted Chaas,2,70,140
O00242,M012,Sweet Lassi,1,130,130
O00242,M001,Amritsari Paratha,3,265,795
O00242,M007,Masaledar Sukhe Aloo,3,180,540
O00242,M003,Paneer Paratha,2,260,520
O00243,M015,Gulab Jamun,3,180,540
O00244,M005,Gobhi Paratha,2,250,500
O00244,M006,Paneer Butter Masala,1,385,385
O00244,M014,Gajar Ka Halwa,3,210,630
O00245,M003,Paneer Paratha,1,260,260
O00245,M006,Paneer Butter Masala,2,385,770
O00245,M009,Samosa Chaat,1,210,210
O00245,M013,Salted Chaas,1,70,70
O00245,M004,Aloo Paratha,1,240,240
O00246,M007,Masaledar Sukhe Aloo,1,180,180
O00246,M004,Aloo Paratha,1,240,240
O00246,M001,Amritsari Paratha,3,265,795
O00247,M007,Masaledar Sukhe Aloo,1,180,180
O00247,M008,Pindi Chole,2,220,440
O00248,M014,Gajar Ka Halwa,2,210,420
O00248,M010,Papdi Chaat,2,200,400
O00248,M001,Amritsari Paratha,3,265,795
O00249,M007,Masaledar Sukhe Aloo,3,180,540
O00249,M006,Paneer Butter Masala,3,385,1155
O00249,M008,Pindi Chole,3,220,660
O00249,M002,All In One Paratha,2,285,570
O00249,M015,Gulab Jamun,3,180,540
O00250,M002,All In One Paratha,1,285,285
O00250,M004,Aloo Paratha,3,240,720
O00251,M001,Amritsari Paratha,1,265,265
O00251,M009,Samosa Chaat,3,210,630
O00251,M007,Masaledar Sukhe Aloo,2,180,360
O00252,M006,Paneer Butter Masala,2,385,770
O00252,M007,Masaledar Sukhe Aloo,2,180,360
O00252,M005,Gobhi Paratha,2,250,500
O00252,M011,Patiala Lassi,1,150,150
O00252,M004,Aloo Paratha,3,240,720
O00253,M014,Gajar Ka Halwa,1,210,210
O00253,M015,Gulab Jamun,3,180,540
O00253,M009,Samosa Chaat,1,210,210
O00253,M003,Paneer Paratha,2,260,520
O00253,M004,Aloo Paratha,3,240,720
O00254,M003,Paneer Paratha,3,260,780
O00254,M009,Samosa Chaat,2,210,420
O00254,M010,Papdi Chaat,2,200,400
O00254,M011,Patiala Lassi,2,150,300
O00255,M007,Masaledar Sukhe Aloo,1,180,180
O00255,M004,Aloo Paratha,2,240,480
O00256,M004,Aloo Paratha,3,240,720
O00256,M001,Amritsari Paratha,2,265,530
O00257,M001,Amritsari Paratha,3,265,795
O00257,M002,All In One Paratha,2,285,570
O00257,M008,Pindi Chole,1,220,220
O00257,M003,Paneer Paratha,3,260,780
O00258,M004,Aloo Paratha,1,240,240
O00259,M005,Gobhi Paratha,2,250,500
O00259,M010,Papdi Chaat,3,200,600
O00259,M001,Amritsari Paratha,2,265,530
O00259,M009,Samosa Chaat,2,210,420
O00260,M002,All In One Paratha,2,285,570
O00260,M011,Patiala Lassi,3,150,450
O00260,M015,Gulab Jamun,3,180,540
O00260,M007,Masaledar Sukhe Aloo,1,180,180
O00260,M004,Aloo Paratha,3,240,720
O00261,M004,Aloo Paratha,1,240,240
O00262,M012,Sweet Lassi,3,130,390
O00263,M007,Masaledar Sukhe Aloo,2,180,360
O00264,M013,Salted Chaas,2,70,140
O00264,M007,Masaledar Sukhe Aloo,1,180,180
O00265,M009,Samosa Chaat,2,210,420
O00265,M005,Gobhi Paratha,2,250,500
O00266,M002,All In One Paratha,1,285,285
O00266,M005,Gobhi Paratha,3,250,750
O00266,M013,Salted Chaas,3,70,210
O00267,M008,Pindi Chole,1,220,220
O00267,M010,Papdi Chaat,1,200,200
O00267,M007,Masaledar Sukhe Aloo,3,180,540
O00268,M002,All In One Paratha,3,285,855
O00268,M013,Salted Chaas,1,70,70
O00268,M015,Gulab Jamun,3,180,540
O00269,M009,Samosa Chaat,1,210,210
O00269,M007,Masaledar Sukhe Aloo,2,180,360
O00269,M002,All In One Paratha,3,285,855
O00270,M012,Sweet Lassi,1,130,130
O00270,M001,Amritsari Paratha,1,265,265
O00270,M015,Gulab Jamun,2,180,360
O00270,M011,Patiala Lassi,1,150,150
O00271,M007,Masaledar Sukhe Aloo,3,180,540
O00271,M010,Papdi Chaat,1,200,200
O00271,M001,Amritsari Paratha,2,265,530
O00272,M010,Papdi Chaat,1,200,200
O00272,M011,Patiala Lassi,3,150,450
O00272,M006,Paneer Butter Masala,3,385,1155
O00273,M002,All In One Paratha,2,285,570
O00273,M014,Gajar Ka Halwa,2,210,420
O00273,M012,Sweet Lassi,1,130,130
O00273,M007,Masaledar Sukhe Aloo,1,180,180
O00273,M003,Paneer Paratha,2,260,520
O00274,M011,Patiala Lassi,2,150,300
O00274,M008,Pindi Chole,2,220,440
O00274,M009,Samosa Chaat,2,210,420
O00274,M013,Salted Chaas,1,70,70
O00275,M015,Gulab Jamun,2,180,360
O00275,M002,All In One Paratha,2,285,570
O00276,M014,Gajar Ka Halwa,1,210,210
O00277,M003,Paneer Paratha,3,260,780
O00277,M004,Aloo Paratha,3,240,720
O00277,M013,Salted Chaas,1,70,70
O00278,M005,Gobhi Paratha,1,250,250
O00278,M012,Sweet Lassi,2,130,260
O00278,M015,Gulab Jamun,1,180,180
O00279,M011,Patiala Lassi,1,150,150
O00280,M013,Salted Chaas,2,70,140
O00280,M003,Paneer Paratha,1,260,260
O00280,M010,Papdi Chaat,1,200,200
O00280,M009,Samosa Chaat,1,210,210
O00281,M006,Paneer Butter Masala,3,385,1155
O00282,M014,Gajar Ka Halwa,2,210,420
O00283,M008,Pindi Chole,2,220,440
O00283,M002,All In One Paratha,1,285,285
O00283,M005,Gobhi Paratha,1,250,250
O00283,M009,Samosa Chaat,3,210,630
O00284,M013,Salted Chaas,2,70,140
O00284,M002,All In One Paratha,1,285,285
O00285,M008,Pindi Chole,2,220,440
O00285,M010,Papdi Chaat,2,200,400
O00285,M013,Salted Chaas,2,70,140
O00286,M003,Paneer Paratha,3,260,780
O00287,M012,Sweet Lassi,1,130,130
O00287,M003,Paneer Paratha,1,260,260
O00287,M005,Gobhi Paratha,1,250,250
O00287,M010,Papdi Chaat,3,200,600
O00287,M014,Gajar Ka Halwa,3,210,630
O00288,M002,All In One Paratha,1,285,285
O00288,M006,Paneer Butter Masala,3,385,1155
O00288,M013,Salted Chaas,3,70,210
O00288,M011,Patiala Lassi,3,150,450
O00288,M003,Paneer Paratha,2,260,520
O00289,M002,All In One Paratha,2,285,570
O00289,M014,Gajar Ka Halwa,2,210,420
O00290,M001,Amritsari Paratha,2,265,530
O00290,M002,All In One Paratha,1,285,285
O00290,M003,Paneer Paratha,2,260,520
O00290,M007,Masaledar Sukhe Aloo,1,180,180
O00290,M010,Papdi Chaat,2,200,400
O00291,M008,Pindi Chole,3,220,660
O00292,M012,Sweet Lassi,2,130,260
O00292,M003,Paneer Paratha,3,260,780
O00293,M002,All In One Paratha,1,285,285
O00293,M004,Aloo Paratha,1,240,240
O00293,M010,Papdi Chaat,3,200,600
O00293,M005,Gobhi Paratha,1,250,250
O00293,M014,Gajar Ka Halwa,2,210,420
O00294,M012,Sweet Lassi,1,130,130
O00295,M005,Gobhi Paratha,1,250,250
O00295,M010,Papdi Chaat,3,200,600
O00295,M007,Masaledar Sukhe Aloo,1,180,180
O00295,M003,Paneer Paratha,3,260,780
O00296,M005,Gobhi Paratha,3,250,750
O00296,M001,Amritsari Paratha,1,265,265
O00296,M013,Salted Chaas,2,70,140
O00297,M006,Paneer Butter Masala,3,385,1155
O00297,M005,Gobhi Paratha,3,250,750
O00297,M004,Aloo Paratha,2,240,480
O00297,M010,Papdi Chaat,1,200,200
O00298,M013,Salted Chaas,1,70,70
O00298,M006,Paneer Butter Masala,1,385,385
O00298,M012,Sweet Lassi,1,130,130
O00298,M009,Samosa Chaat,3,210,630
O00298,M001,Amritsari Paratha,2,265,530
O00299,M014,Gajar Ka Halwa,3,210,630
O00299,M002,All In One Paratha,2,285,570
O00299,M005,Gobhi Paratha,3,250,750
O00300,M014,Gajar Ka Halwa,3,210,630
O00300,M003,Paneer Paratha,3,260,780
O00301,M009,Samosa Chaat,2,210,420
O00302,M006,Paneer Butter Masala,1,385,385
O00303,M015,Gulab Jamun,2,180,360
O00303,M011,Patiala Lassi,3,150,450
O00303,M009,Samosa Chaat,1,210,210
O00304,M010,Papdi Chaat,1,200,200
O00304,M001,Amritsari Paratha,3,265,795
O00304,M006,Paneer Butter Masala,1,385,385
O00305,M008,Pindi Chole,1,220,220
O00305,M015,Gulab Jamun,1,180,180
O00306,M010,Papdi Chaat,1,200,200
O00307,M005,Gobhi Paratha,3,250,750
O00307,M015,Gulab Jamun,3,180,540
O00307,M014,Gajar Ka Halwa,1,210,210
O00307,M008,Pindi Chole,3,220,660
O00308,M012,Sweet Lassi,1,130,130
O00309,M002,All In One Paratha,1,285,285
O00309,M008,Pindi Chole,1,220,220
O00309,M005,Gobhi Paratha,1,250,250
O00309,M012,Sweet Lassi,3,130,390
O00310,M006,Paneer Butter Masala,3,385,1155
O00310,M007,Masaledar Sukhe Aloo,3,180,540
O00310,M009,Samosa Chaat,3,210,630
O00311,M015,Gulab Jamun,2,180,360
O00311,M009,Samosa Chaat,3,210,630
O00311,M007,Masaledar Sukhe Aloo,2,180,360
O00312,M008,Pindi Chole,2,220,440
O00312,M005,Gobhi Paratha,3,250,750
O00313,M007,Masaledar Sukhe Aloo,1,180,180
O00313,M015,Gulab Jamun,1,180,180
O00313,M001,Amritsari Paratha,2,265,530
O00313,M008,Pindi Chole,2,220,440
O00314,M013,Salted Chaas,2,70,140
O00315,M005,Gobhi Paratha,3,250,750
O00315,M002,All In One Paratha,1,285,285
O00315,M003,Paneer Paratha,3,260,780
O00315,M001,Amritsari Paratha,1,265,265
O00316,M007,Masaledar Sukhe Aloo,3,180,540
O00316,M009,Samosa Chaat,1,210,210
O00317,M011,Patiala Lassi,3,150,450
O00317,M003,Paneer Paratha,3,260,780
O00317,M006,Paneer Butter Masala,3,385,1155
O00317,M014,Gajar Ka Halwa,2,210,420
O00317,M009,Samosa Chaat,1,210,210
O00318,M004,Aloo Paratha,2,240,480
O00318,M010,Papdi Chaat,1,200,200
O00318,M015,Gulab Jamun,2,180,360
O00319,M003,Paneer Paratha,2,260,520
O00320,M013,Salted Chaas,2,70,140
O00320,M012,Sweet Lassi,1,130,130
O00320,M006,Paneer Butter Masala,3,385,1155
O00320,M008,Pindi Chole,2,220,440
O00320,M014,Gajar Ka Halwa,2,210,420
O00321,M005,Gobhi Paratha,3,250,750
O00321,M009,Samosa Chaat,1,210,210
O00321,M001,Amritsari Paratha,2,265,530
O00321,M004,Aloo Paratha,1,240,240
O00321,M011,Patiala Lassi,2,150,300
O00322,M009,Samosa Chaat,1,210,210
O00322,M002,All In One Paratha,2,285,570
O00322,M008,Pindi Chole,3,220,660
O00322,M006,Paneer Butter Masala,3,385,1155
O00323,M004,Aloo Paratha,2,240,480
O00324,M008,Pindi Chole,2,220,440
O00324,M007,Masaledar Sukhe Aloo,1,180,180
O00325,M014,Gajar Ka Halwa,1,210,210
O00325,M009,Samosa Chaat,1,210,210
O00325,M004,Aloo Paratha,3,240,720
O00325,M010,Papdi Chaat,2,200,400
O00325,M013,Salted Chaas,1,70,70
O00326,M006,Paneer Butter Masala,1,385,385
O00326,M003,Paneer Paratha,3,260,780
O00326,M012,Sweet Lassi,3,130,390
O00326,M013,Salted Chaas,3,70,210
O00326,M007,Masaledar Sukhe Aloo,2,180,360
O00327,M003,Paneer Paratha,3,260,780
O00327,M010,Papdi Chaat,2,200,400
O00328,M005,Gobhi Paratha,1,250,250
O00328,M012,Sweet Lassi,1,130,130
O00329,M005,Gobhi Paratha,3,250,750
O00330,M008,Pindi Chole,2,220,440
O00330,M014,Gajar Ka Halwa,2,210,420
O00330,M012,Sweet Lassi,3,130,390
O00330,M005,Gobhi Paratha,2,250,500
O00330,M015,Gulab Jamun,1,180,180
O00331,M014,Gajar Ka Halwa,3,210,630
O00331,M008,Pindi Chole,3,220,660
O00331,M001,Amritsari Paratha,1,265,265
O00331,M005,Gobhi Paratha,3,250,750
O00332,M008,Pindi Chole,2,220,440
O00332,M009,Samosa Chaat,2,210,420
O00332,M002,All In One Paratha,2,285,570
O00332,M010,Papdi Chaat,2,200,400
O00333,M008,Pindi Chole,1,220,220
O00333,M015,Gulab Jamun,1,180,180
O00333,M004,Aloo Paratha,3,240,720
O00333,M010,Papdi Chaat,1,200,200
O00333,M007,Masaledar Sukhe Aloo,3,180,540
O00334,M001,Amritsari Paratha,1,265,265
O00334,M006,Paneer Butter Masala,2,385,770
O00334,M008,Pindi Chole,3,220,660
O00335,M002,All In One Paratha,2,285,570
O00335,M001,Amritsari Paratha,1,265,265
O00335,M009,Samosa Chaat,3,210,630
O00335,M012,Sweet Lassi,3,130,390
O00335,M014,Gajar Ka Halwa,2,210,420
O00336,M007,Masaledar Sukhe Aloo,2,180,360
O00336,M010,Papdi Chaat,1,200,200
O00336,M011,Patiala Lassi,1,150,150
O00337,M014,Gajar Ka Halwa,3,210,630
O00337,M012,Sweet Lassi,3,130,390
O00337,M003,Paneer Paratha,3,260,780
O00337,M002,All In One Paratha,3,285,855
O00338,M011,Patiala Lassi,3,150,450
O00338,M008,Pindi Chole,3,220,660
O00338,M013,Salted Chaas,2,70,140
O00338,M002,All In One Paratha,3,285,855
O00339,M002,All In One Paratha,1,285,285
O00339,M007,Masaledar Sukhe Aloo,1,180,180
O00339,M006,Paneer Butter Masala,2,385,770
O00339,M009,Samosa Chaat,1,210,210
O00339,M008,Pindi Chole,2,220,440
O00340,M002,All In One Paratha,1,285,285
O00341,M009,Samosa Chaat,2,210,420
O00341,M014,Gajar Ka Halwa,3,210,630
O00341,M006,Paneer Butter Masala,3,385,1155
O00342,M008,Pindi Chole,2,220,440
O00342,M002,All In One Paratha,2,285,570
O00342,M003,Paneer Paratha,3,260,780
O00342,M007,Masaledar Sukhe Aloo,1,180,180
O00343,M014,Gajar Ka Halwa,1,210,210
O00343,M002,All In One Paratha,1,285,285
O00343,M009,Samosa Chaat,2,210,420
O00343,M003,Paneer Paratha,3,260,780
O00343,M010,Papdi Chaat,3,200,600
O00344,M009,Samosa Chaat,3,210,630
O00344,M006,Paneer Butter Masala,3,385,1155
O00344,M011,Patiala Lassi,3,150,450
O00344,M003,Paneer Paratha,1,260,260
O00344,M005,Gobhi Paratha,3,250,750
O00345,M001,Amritsari Paratha,1,265,265
O00345,M011,Patiala Lassi,3,150,450
O00345,M009,Samosa Chaat,3,210,630
O00345,M005,Gobhi Paratha,2,250,500
O00346,M013,Salted Chaas,3,70,210
O00346,M006,Paneer Butter Masala,1,385,385
O00346,M014,Gajar Ka Halwa,1,210,210
O00346,M004,Aloo Paratha,3,240,720
O00346,M008,Pindi Chole,2,220,440
O00347,M008,Pindi Chole,1,220,220
O00347,M007,Masaledar Sukhe Aloo,1,180,180
O00348,M006,Paneer Butter Masala,1,385,385
O00348,M015,Gulab Jamun,2,180,360
O00348,M010,Papdi Chaat,1,200,200
O00348,M007,Masaledar Sukhe Aloo,2,180,360
O00348,M008,Pindi Chole,3,220,660
O00349,M005,Gobhi Paratha,1,250,250
O00349,M009,Samosa Chaat,2,210,420
O00349,M012,Sweet Lassi,3,130,390
O00350,M001,Amritsari Paratha,3,265,795
O00350,M015,Gulab Jamun,3,180,540
O00350,M014,Gajar Ka Halwa,2,210,420
O00351,M013,Salted Chaas,2,70,140
O00352,M007,Masaledar Sukhe Aloo,1,180,180
O00352,M001,Amritsari Paratha,1,265,265
O00352,M003,Paneer Paratha,1,260,260
O00353,M005,Gobhi Paratha,3,250,750
O00353,M013,Salted Chaas,2,70,140
O00353,M001,Amritsari Paratha,1,265,265
O00353,M008,Pindi Chole,3,220,660
O00354,M009,Samosa Chaat,3,210,630
O00354,M012,Sweet Lassi,3,130,390
O00354,M003,Paneer Paratha,3,260,780
O00354,M013,Salted Chaas,3,70,210
O00355,M012,Sweet Lassi,1,130,130
O00355,M013,Salted Chaas,2,70,140
O00355,M005,Gobhi Paratha,1,250,250
O00356,M005,Gobhi Paratha,2,250,500
O00356,M010,Papdi Chaat,3,200,600
O00356,M012,Sweet Lassi,3,130,390
O00357,M003,Paneer Paratha,3,260,780
O00357,M014,Gajar Ka Halwa,2,210,420
O00357,M006,Paneer Butter Masala,3,385,1155
O00357,M002,All In One Paratha,1,285,285
O00357,M011,Patiala Lassi,2,150,300
O00358,M011,Patiala Lassi,2,150,300
O00358,M014,Gajar Ka Halwa,3,210,630
O00358,M006,Paneer Butter Masala,2,385,770
O00358,M005,Gobhi Paratha,3,250,750
O00359,M014,Gajar Ka Halwa,3,210,630
O00359,M009,Samosa Chaat,1,210,210
O00359,M012,Sweet Lassi,3,130,390
O00359,M011,Patiala Lassi,2,150,300
O00360,M015,Gulab Jamun,1,180,180
O00361,M004,Aloo Paratha,3,240,720
O00361,M010,Papdi Chaat,1,200,200
O00361,M012,Sweet Lassi,2,130,260
O00362,M001,Amritsari Paratha,2,265,530
O00362,M013,Salted Chaas,1,70,70
O00362,M007,Masaledar Sukhe Aloo,3,180,540
O00362,M012,Sweet Lassi,2,130,260
O00362,M008,Pindi Chole,1,220,220
O00363,M001,Amritsari Paratha,2,265,530
O00363,M013,Salted Chaas,2,70,140
O00363,M011,Patiala Lassi,1,150,150
O00363,M002,All In One Paratha,3,285,855
O00364,M005,Gobhi Paratha,1,250,250
O00365,M006,Paneer Butter Masala,1,385,385
O00365,M007,Masaledar Sukhe Aloo,1,180,180
O00366,M002,All In One Paratha,2,285,570
O00366,M004,Aloo Paratha,3,240,720
O00366,M015,Gulab Jamun,2,180,360
O00367,M008,Pindi Chole,1,220,220
O00367,M006,Paneer Butter Masala,2,385,770
O00367,M003,Paneer Paratha,1,260,260
O00367,M015,Gulab Jamun,1,180,180
O00368,M010,Papdi Chaat,2,200,400
O00368,M012,Sweet Lassi,1,130,130
O00368,M014,Gajar Ka Halwa,2,210,420
O00368,M013,Salted Chaas,2,70,140
O00369,M012,Sweet Lassi,1,130,130
O00369,M006,Paneer Butter Masala,2,385,770
O00370,M003,Paneer Paratha,1,260,260
O00370,M012,Sweet Lassi,3,130,390
O00370,M008,Pindi Chole,3,220,660
O00371,M015,Gulab Jamun,3,180,540
O00371,M001,Amritsari Paratha,3,265,795
O00371,M012,Sweet Lassi,3,130,390
O00371,M005,Gobhi Paratha,1,250,250
O00371,M004,Aloo Paratha,2,240,480
O00372,M008,Pindi Chole,2,220,440
O00372,M007,Masaledar Sukhe Aloo,1,180,180
O00372,M003,Paneer Paratha,1,260,260
O00372,M013,Salted Chaas,3,70,210
O00373,M005,Gobhi Paratha,2,250,500
O00373,M004,Aloo Paratha,3,240,720
O00373,M002,All In One Paratha,1,285,285
O00374,M002,All In One Paratha,2,285,570
O00374,M006,Paneer Butter Masala,2,385,770
O00374,M009,Samosa Chaat,1,210,210
O00374,M005,Gobhi Paratha,2,250,500
O00374,M007,Masaledar Sukhe Aloo,2,180,360
O00375,M014,Gajar Ka Halwa,2,210,420
O00376,M013,Salted Chaas,3,70,210
O00376,M008,Pindi Chole,1,220,220
O00376,M009,Samosa Chaat,3,210,630
O00376,M003,Paneer Paratha,1,260,260
O00377,M010,Papdi Chaat,1,200,200
O00377,M001,Amritsari Paratha,2,265,530
O00377,M007,Masaledar Sukhe Aloo,3,180,540
O00377,M012,Sweet Lassi,3,130,390
O00378,M001,Amritsari Paratha,2,265,530
O00378,M011,Patiala Lassi,1,150,150
O00378,M003,Paneer Paratha,1,260,260
O00379,M001,Amritsari Paratha,2,265,530
O00379,M012,Sweet Lassi,1,130,130
O00379,M010,Papdi Chaat,1,200,200
O00380,M003,Paneer Paratha,3,260,780
O00380,M013,Salted Chaas,1,70,70
O00381,M007,Masaledar Sukhe Aloo,2,180,360
O00381,M008,Pindi Chole,2,220,440
O00381,M015,Gulab Jamun,3,180,540
O00381,M013,Salted Chaas,1,70,70
O00382,M004,Aloo Paratha,1,240,240
O00382,M012,Sweet Lassi,2,130,260
O00382,M011,Patiala Lassi,1,150,150
O00383,M012,Sweet Lassi,2,130,260
O00384,M005,Gobhi Paratha,3,250,750
O00384,M004,Aloo Paratha,3,240,720
O00384,M006,Paneer Butter Masala,2,385,770
O00384,M014,Gajar Ka Halwa,1,210,210
O00384,M003,Paneer Paratha,2,260,520
O00385,M011,Patiala Lassi,1,150,150
O00385,M001,Amritsari Paratha,3,265,795
O00385,M006,Paneer Butter Masala,1,385,385
O00385,M009,Samosa Chaat,2,210,420
O00385,M002,All In One Paratha,2,285,570
O00386,M003,Paneer Paratha,1,260,260
O00386,M002,All In One Paratha,2,285,570
O00387,M014,Gajar Ka Halwa,3,210,630
O00387,M009,Samosa Chaat,2,210,420
O00387,M013,Salted Chaas,2,70,140
O00387,M011,Patiala Lassi,2,150,300
O00388,M014,Gajar Ka Halwa,2,210,420
O00388,M006,Paneer Butter Masala,1,385,385
O00388,M003,Paneer Paratha,2,260,520
O00389,M001,Amritsari Paratha,2,265,530
O00390,M012,Sweet Lassi,2,130,260
O00391,M008,Pindi Chole,1,220,220
O00391,M001,Amritsari Paratha,3,265,795
O00391,M006,Paneer Butter Masala,2,385,770
O00392,M009,Samosa Chaat,2,210,420
O00393,M008,Pindi Chole,1,220,220
O00393,M013,Salted Chaas,1,70,70
O00393,M005,Gobhi Paratha,2,250,500
O00393,M014,Gajar Ka Halwa,3,210,630
O00393,M002,All In One Paratha,3,285,855
O00394,M014,Gajar Ka Halwa,2,210,420
O00394,M015,Gulab Jamun,3,180,540
O00394,M012,Sweet Lassi,1,130,130
O00394,M009,Samosa Chaat,2,210,420
O00394,M010,Papdi Chaat,3,200,600
O00395,M010,Papdi Chaat,2,200,400
O00395,M003,Paneer Paratha,2,260,520
O00395,M007,Masaledar Sukhe Aloo,1,180,180
O00395,M004,Aloo Paratha,1,240,240
O00396,M011,Patiala Lassi,2,150,300
O00396,M003,Paneer Paratha,1,260,260
O00396,M006,Paneer Butter Masala,2,385,770
O00396,M015,Gulab Jamun,1,180,180
O00397,M013,Salted Chaas,3,70,210
O00397,M015,Gulab Jamun,2,180,360
O00397,M010,Papdi Chaat,1,200,200
O00397,M008,Pindi Chole,3,220,660
O00398,M008,Pindi Chole,2,220,440
O00398,M009,Samosa Chaat,3,210,630
O00399,M004,Aloo Paratha,2,240,480
O00399,M002,All In One Paratha,1,285,285
O00399,M003,Paneer Paratha,2,260,520
O00400,M013,Salted Chaas,3,70,210
O00400,M014,Gajar Ka Halwa,3,210,630
O00400,M006,Paneer Butter Masala,1,385,385
O00401,M010,Papdi Chaat,2,200,400
O00402,M012,Sweet Lassi,2,130,260
O00402,M003,Paneer Paratha,2,260,520
O00402,M002,All In One Paratha,1,285,285
